id,race,nationality
14575,1,1
14580,1,1
14584,1,1
14598,1,1
14604,1,1
14606,1,1
14612,1,1
14614,1,12
14616,1,2
14619,1,1
14620,1,1
14621,1,1
14633,1,1
14635,1,1
14638,1,1
14640,1,1
14641,1,1
14646,1,1
14656,1,1
14676,1,1
14679,1,1
14681,1,1
14684,1,1
14686,1,1
14693,1,1
14714,1,1
14722,1,1
14734,1,1
14736,1,1
14741,NA,5
14742,1,1
14752,1,1
14755,1,1
14760,1,1
14764,1,1
14777,4,NA
14788,1,1
14789,1,1
14795,1,1
14823,1,1
14826,1,2
14843,1,NA
14846,1,1
14864,1,1
14868,1,3
14870,1,1
14873,1,1
14878,1,1
14879,1,1
14888,1,2
14896,1,1
14900,1,1
14906,1,1
14907,1,1
14910,1,1
14914,1,1
14931,1,1
14945,1,2
14960,1,1
14976,1,1
14982,1,1
14988,NA,NA
15006,1,2
15012,1,1
15018,1,2
15023,1,1
15036,1,1
15043,1,1
15047,1,1
15053,1,1
15060,7,14
15081,1,1
15092,1,1
15100,1,1
15101,1,1
15110,1,1
15112,1,1
15119,1,1
15127,1,2
15139,1,1
15145,1,1
15149,1,1
15154,1,1
15187,1,1
15194,1,1
15207,1,1
15208,1,1
15239,1,1
15245,1,1
15250,1,2
15268,1,1
15273,1,1
15283,1,1
15291,1,1
15306,1,1
15323,7,14
15324,1,1
15326,1,1
15327,1,1
15343,1,1
15356,1,1
15357,1,1
15359,1,1
15361,1,1
15362,1,1
15369,1,1
15371,1,1
15375,NA,NA
15380,7,14
15388,1,1
15389,1,2
15393,3,6
15396,7,14
15400,1,1
15417,1,1
15418,NA,NA
15421,1,1
15426,1,1
15450,1,1
15452,1,1
15455,1,1
15464,1,1
15466,1,1
15485,1,1
15496,1,1
15517,1,1
15541,1,1
15543,1,1
15548,1,1
15549,1,1
15558,1,1
15571,1,1
15577,1,1
15578,NA,NA
15582,1,1
15584,1,1
15635,1,1
15649,1,1
15650,1,1
15653,1,1
15671,1,1
15681,1,1
15687,1,1
15691,1,1
15694,1,1
15697,1,2
15699,1,1
15704,1,1
15705,1,1
15728,1,1
15730,1,1
15738,1,1
15743,1,1
15768,1,1
15777,1,1
15791,1,1
15792,1,1
15802,1,5
15811,1,1
15813,1,1
15816,1,1
15819,1,1
15823,1,1
15850,1,1
15852,1,1
15854,7,14
15856,2,10
15861,1,1
15864,1,1
15867,1,1
15868,1,1
15875,1,1
15877,1,2
15891,NA,NA
15898,1,1
15900,1,1
15924,7,14
15930,1,1
15936,1,1
15942,1,1
15956,1,1
15960,1,1
15972,1,1
15978,1,1
15985,1,1
15989,1,1
15990,1,1
15992,1,1
15995,1,1
16002,1,1
16005,NA,NA
16013,1,1
16022,1,1
16024,1,1
16025,1,1
16028,1,1
16033,1,2
16046,1,1
16048,1,1
16056,1,1
16060,1,1
16061,1,2
16064,NA,NA
16068,1,1
16069,1,1
16075,1,1
16076,NA,NA
16077,1,1
16081,1,1
16082,1,1
16089,1,1
16090,1,1
16096,1,1
16098,1,1
16099,1,1
16111,1,2
16122,1,1
16124,1,1
16126,1,1
16130,1,1
16131,1,1
16136,1,1
16167,1,1
16174,1,1
16177,1,1
16179,5,NA
16191,1,1
16201,NA,NA
16206,4,NA
16227,1,1
16230,NA,NA
16239,1,2
16241,1,1
16254,NA,NA
16256,1,1
16257,1,1
16282,1,1
16286,1,1
16287,7,14
16313,1,1
16324,NA,NA
16326,1,1
16330,1,14
16334,1,1
16338,1,1
16348,1,1
16352,1,12
16361,1,1
16367,1,1
16370,1,1
16371,1,1
16373,1,1
16378,1,2
16397,1,2
16426,1,2
16430,1,12
16433,1,1
16436,1,1
16437,1,1
16440,1,2
16450,1,1
16453,1,1
16469,1,1
16473,1,5
16475,1,1
16480,1,1
16510,7,14
16512,1,1
16515,1,1
16520,1,1
16529,1,1
16536,1,5
16542,1,1
16545,1,1
16549,1,1
16551,1,5
16556,1,1
16567,1,1
16577,1,1
16594,1,1
16598,1,1
16614,1,4
16615,1,1
16618,1,1
16622,1,1
16627,1,1
16631,1,1
16648,1,1
16651,1,1
16653,1,1
16656,NA,NA
16662,NA,NA
16674,1,1
16677,1,1
16702,1,1
16705,1,1
16715,1,1
16726,1,1
16732,1,1
16740,1,1
16744,1,1
16750,7,14
16753,1,1
16755,1,12
16767,7,14
16788,1,1
16790,1,1
16808,1,1
16823,1,1
16830,1,2
16835,1,1
16841,1,1
16854,1,1
16862,1,1
16864,1,1
16874,1,1
16886,1,1
16891,1,1
16893,1,1
16896,1,1
16906,1,2
16913,1,1
16915,1,1
16919,7,14
16931,1,1
16936,1,1
16940,1,1
16949,1,1
16961,1,1
16980,1,1
16981,1,1
16982,1,1
16999,1,1
17000,1,1
17006,1,1
17012,1,1
17015,1,1
17026,1,1
17040,1,1
17048,NA,NA
17064,1,1
17069,7,14
17073,1,1
17080,1,1
17093,1,1
17098,1,1
17099,1,1
17127,1,1
17153,4,NA
17156,1,1
17160,1,1
17161,1,1
17171,1,1
17179,1,1
17182,1,1
17200,NA,NA
17212,1,1
17215,1,1
17221,1,1
17229,1,1
17234,1,1
17236,1,1
17242,1,1
17251,1,1
17254,1,1
17258,1,1
17273,1,1
17277,1,1
17281,1,1
17285,1,1
17289,1,1
17324,1,1
17336,1,1
17343,1,1
17345,1,1
17349,1,1
17350,1,1
17361,1,1
17365,1,1
17374,1,1
17390,1,1
17399,1,1
17413,1,1
17430,1,1
17442,1,5
17449,1,1
17460,1,2
17462,1,1
17473,1,1
17477,1,2
17482,1,1
17483,1,2
17484,1,1
17486,1,5
17497,NA,NA
17502,1,1
17510,1,1
17513,1,1
17516,1,1
17523,1,1
17533,1,1
17541,1,1
17559,1,1
17564,1,1
17573,4,NA
17597,NA,NA
17621,1,1
17622,1,NA
17626,1,1
17635,1,1
17644,1,1
17660,1,1
17663,1,1
17669,1,1
17670,1,4
17671,1,1
17678,1,1
17698,1,1
17716,1,1
17718,1,2
17724,1,1
17728,1,1
17732,1,1
17739,1,1
17748,1,1
17750,1,1
17758,1,2
17770,1,5
17771,1,1
17774,1,1
17780,1,2
17784,1,12
17785,1,1
17791,1,1
17800,1,1
17804,1,1
17812,1,1
17816,1,1
17817,1,2
17821,1,1
17823,1,1
17833,1,1
17838,1,1
17851,1,2
17858,1,1
17862,1,1
17866,1,1
17868,1,1
17876,1,1
17894,1,1
17902,1,1
17906,1,1
17913,1,1
17923,1,1
17930,1,1
17949,1,1
17951,1,1
17960,NA,NA
17966,1,1
17983,1,1
17989,1,1
17993,1,1
17996,1,1
18009,1,1
18010,1,1
18015,NA,NA
18022,1,1
18030,1,1
18031,1,1
18032,1,1
18044,1,NA
18054,1,1
18057,1,1
18061,1,1
18073,1,1
18081,1,1
18085,1,1
18088,1,1
18091,1,1
18101,1,2
18106,1,1
18109,1,1
18115,1,1
18116,1,1
18118,1,1
18122,1,1
18132,1,1
18148,1,1
18155,1,1
18157,1,1
18169,1,1
18178,1,2
18185,1,1
18187,1,1
18190,1,1
18196,1,1
18201,1,2
18208,1,1
18210,1,1
18237,1,1
18245,1,1
18248,1,1
18249,1,1
18252,1,1
18257,1,1
18268,1,1
18282,1,2
18288,1,1
18293,1,1
18302,1,1
18311,1,2
18317,1,1
18318,1,1
18325,1,1
18340,1,2
18349,1,1
18378,1,1
18379,1,1
18384,1,1
18401,1,1
18432,NA,NA
18437,NA,NA
18461,1,1
18489,1,1
18501,1,1
18522,1,1
18524,1,1
18528,1,1
18529,1,1
18540,1,5
18544,1,1
18546,1,2
18557,1,1
18560,1,1
18561,1,1
18573,1,1
18574,1,1
18585,1,1
18586,1,1
18588,NA,NA
18599,1,1
18613,1,1
18622,1,12
18627,1,1
18629,1,1
18634,1,1
18636,1,1
18650,1,1
18666,1,1
18672,1,1
18673,1,1
18676,1,1
18681,1,1
18682,1,1
18685,1,1
18700,1,1
18701,1,5
18702,1,1
18703,1,1
18706,1,1
18724,NA,NA
18731,7,14
18732,1,1
18733,1,1
18744,1,1
18750,1,1
18768,1,1
18771,1,1
18777,1,1
18787,NA,NA
18788,1,1
18798,1,1
18807,1,1
18814,1,1
18823,1,1
18828,1,2
18832,1,2
18847,7,14
18853,1,1
18855,1,1
18859,1,1
18865,1,1
18873,1,1
18878,1,1
18879,1,1
18880,1,1
18890,1,1
18892,1,1
18894,1,1
18912,1,1
18926,1,2
18930,1,2
18932,1,1
18946,7,1
18947,1,1
18950,1,1
18961,1,1
18968,1,1
18979,1,1
18990,1,1
18993,1,1
18994,1,1
19012,1,1
19019,1,1
19021,1,1
19024,1,1
19026,1,1
19030,1,1
19031,1,1
19032,1,12
19033,NA,NA
19034,1,1
19039,1,1
19043,1,1
19053,1,1
19054,1,1
19056,1,1
19060,1,1
19061,1,2
19072,1,1
19073,1,1
19079,1,1
19092,1,1
19106,1,2
19122,1,1
19145,1,1
19146,1,1
19148,1,1
19151,NA,NA
19152,1,1
19155,1,1
19162,1,1
19181,1,1
19184,1,1
19185,1,1
19189,1,1
19193,1,1
19199,1,1
19202,1,1
19205,1,1
19210,1,1
19216,1,2
19225,1,1
19230,1,1
19234,1,1
19236,NA,NA
19240,7,14
19245,1,2
19251,1,1
19271,1,1
19276,1,1
19278,1,1
19283,1,1
19290,1,1
19301,1,5
19314,1,1
19318,1,1
19325,1,1
19329,1,2
19340,1,5
19348,1,1
19352,NA,NA
19354,1,3
19369,1,1
19371,1,1
19373,1,1
19378,1,1
19379,1,1
19383,1,1
19396,1,1
19415,1,1
19422,1,1
19433,1,1
19457,1,1
19461,1,1
19463,1,1
19467,1,1
19474,1,1
19483,1,1
19501,1,1
19508,1,1
19521,1,1
19523,NA,NA
19524,1,1
19528,1,1
19535,1,2
19545,1,1
19557,1,1
19571,NA,NA
19573,1,1
19583,1,1
19602,1,1
19606,1,1
19607,1,1
19622,1,1
19626,1,1
19647,1,1
19649,1,1
19658,1,1
19666,4,NA
19674,1,1
19679,1,1
19692,1,1
19698,1,1
19701,1,1
19702,1,12
19706,1,2
19708,1,1
19717,1,1
19725,1,1
19739,1,1
19743,1,1
19748,1,1
19761,1,1
19770,1,1
19776,1,1
19785,1,1
19787,4,12
19799,1,1
19808,1,1
19811,1,1
19824,1,1
19830,1,1
19837,1,1
19849,1,1
19872,1,1
19899,1,1
19903,1,1
19915,1,1
19923,1,1
19925,1,4
19935,1,1
19949,1,1
19951,1,1
19961,1,1
19970,1,1
19977,1,1
19997,1,1
19998,1,1
20003,1,1
20006,1,1
20012,1,1
20018,1,1
20022,1,1
20042,1,1
20063,1,1
20064,1,1
20069,1,1
20081,1,1
20092,1,1
20099,1,1
20108,1,1
20110,1,1
20119,1,1
20124,1,1
20135,1,1
20150,1,1
20156,1,1
20157,1,2
20162,1,1
20178,1,1
20179,1,1
20194,1,1
20196,1,1
20201,1,1
20229,1,1
20230,1,1
20234,1,1
20237,1,1
20238,1,1
20243,1,1
20252,1,1
20258,1,2
20266,1,1
20277,NA,NA
20288,1,1
20300,1,1
20302,1,1
20308,1,2
20312,1,1
20336,1,1
20343,1,1
20345,7,14
20346,1,1
20351,1,1
20357,1,1
20365,1,1
20367,1,1
20386,1,1
20395,1,1
20399,1,1
20411,1,12
20412,1,1
20426,NA,NA
20449,1,1
20452,1,1
20458,1,1
20461,1,1
20473,1,1
20483,1,1
20487,1,1
20492,1,1
20495,1,1
20499,1,1
20501,1,1
20516,NA,NA
20520,1,1
20536,1,1
20547,1,1
20552,1,1
20554,1,1
20555,1,1
20572,1,1
20584,1,1
20588,1,1
20593,1,1
20614,1,1
20618,1,1
20645,1,1
20648,1,1
20657,1,1
20661,1,1
20669,1,1
20672,1,1
20677,7,14
20680,1,1
20690,1,1
20702,1,1
20721,1,1
20722,NA,NA
20744,1,1
20754,1,2
20761,1,1
20771,1,1
20784,1,1
20796,NA,NA
20797,1,1
20799,1,1
20806,1,1
20814,1,1
20817,1,1
20824,NA,NA
20835,4,NA
20839,1,3
20854,1,1
20857,1,1
20861,1,1
20872,1,1
20886,1,1
20896,1,1
20903,1,1
20906,1,1
20914,1,1
20918,1,1
20919,1,1
20925,1,1
20933,1,1
20943,1,1
20944,1,1
20962,1,1
20971,1,1
20978,1,1
20980,NA,NA
20985,1,1
21003,1,1
21018,1,1
21027,1,1
21032,1,1
21038,7,14
21045,1,1
21050,7,14
21051,1,1
21059,1,1
21076,1,1
21098,1,1
21103,1,1
21104,1,1
21113,1,12
21128,1,1
21131,1,1
21140,1,1
21141,1,1
21150,1,1
21151,1,1
21161,1,1
21166,1,1
21181,1,1
21201,1,1
21212,NA,NA
21218,1,2
21229,1,1
21232,1,1
21240,1,1
21246,1,1
21250,1,1
21253,NA,NA
21261,1,1
21267,1,1
21271,1,1
21272,1,1
21279,1,1
21284,1,1
21288,1,1
21300,1,1
21314,1,1
21317,1,1
21334,1,1
21342,1,12
21345,1,1
21348,1,1
21365,NA,NA
21368,1,1
21379,1,1
21391,1,1
21397,1,1
21410,1,1
21424,1,1
21430,1,1
21440,1,1
21441,1,1
21442,1,1
21447,1,1
21451,1,2
21454,1,1
21455,1,1
21463,1,1
21466,1,1
21472,1,1
21478,1,1
21490,1,1
21495,1,1
21509,1,1
21515,1,1
21518,1,1
21522,1,1
21523,1,1
21526,NA,NA
21528,1,1
21532,1,1
21548,1,1
21557,1,1
21558,1,1
21566,1,1
21587,1,1
21590,1,1
21591,1,1
21597,1,1
21606,1,1
21613,1,1
21629,1,1
21630,1,1
21631,1,1
21640,1,12
21641,1,14
21663,1,1
21673,1,2
21675,1,1
21677,1,1
21689,1,1
21707,1,1
21709,1,NA
21718,1,1
21720,1,1
21726,1,4
21742,1,1
21747,1,1
21748,1,2
21749,1,1
21750,1,1
21752,NA,NA
21753,1,1
21761,1,1
21766,1,1
21768,1,1
21778,NA,NA
21786,1,1
21794,1,1
21804,1,1
21813,1,1
21820,1,1
21831,7,14
21845,1,1
21848,1,1
21849,1,1
21851,1,1
21858,1,1
21882,1,1
21898,1,1
21901,1,1
21902,1,1
21912,1,1
21922,1,1
21937,1,1
21938,1,1
21945,1,1
21948,1,1
21955,1,1
21958,1,1
21968,1,1
21970,1,1
21973,1,1
21977,1,1
21998,1,1
22018,1,1
22019,1,1
22026,1,1
22030,1,1
22032,1,1
22034,1,1
22041,NA,NA
22053,1,1
22068,1,1
22069,1,1
22090,1,1
22094,1,1
22096,1,1
22103,NA,NA
22107,1,1
22111,1,1
22118,1,1
22128,1,1
22156,1,1
22161,1,1
22162,1,1
22172,1,1
22175,1,1
22180,1,1
22185,1,1
22195,1,1
22199,1,1
22201,1,1
22206,1,1
22207,1,1
22210,1,5
22237,1,1
22238,1,1
22239,1,1
22241,1,1
22263,1,1
22267,1,1
22273,1,1
22280,1,1
22282,1,1
22288,1,1
22290,1,1
22302,1,2
22311,1,1
22312,1,1
22326,1,2
22333,5,12
22346,1,1
22348,1,1
22353,1,1
22357,1,1
22367,1,1
22369,1,1
22399,1,1
22404,1,1
22406,1,1
22409,1,1
22419,1,1
22425,1,1
22426,NA,NA
22440,1,1
22456,1,1
22464,1,1
22476,1,1
22482,1,1
22485,NA,NA
22491,1,1
22501,1,1
22512,1,1
22516,1,1
22536,1,1
22545,1,1
22563,1,1
22576,1,1
22579,1,1
22599,1,1
22621,1,1
22622,1,1
22631,1,1
22642,1,1
22670,1,1
22673,1,1
22684,1,1
22685,1,1
22687,1,1
22695,1,1
22699,1,2
22730,1,1
22752,1,1
22753,1,1
22774,1,1
22787,1,1
22814,1,1
22815,1,1
22817,1,5
22818,1,1
22824,1,1
22836,1,1
22839,NA,NA
22840,1,1
22845,1,1
22866,1,1
22869,1,1
22874,1,1
22877,1,NA
22878,1,1
22880,1,1
22887,1,1
22890,1,1
22897,1,1
22903,NA,NA
22907,1,1
22909,1,2
22916,1,1
22926,1,1
22929,1,1
22933,1,1
22941,1,1
22959,1,1
22961,1,1
22969,1,1
22992,1,1
23003,1,1
23007,1,1
23017,1,1
23024,1,1
23035,1,1
23050,1,1
23054,1,1
23056,1,2
23077,1,1
23086,1,2
23107,1,1
23109,1,1
23119,1,1
23127,1,1
23129,1,14
23137,1,1
23146,1,1
23149,NA,1
23151,1,1
23152,1,1
23173,1,2
23188,1,1
23191,1,1
23197,4,NA
23201,1,2
23204,1,1
23211,1,1
23212,1,1
23218,1,1
23223,1,1
23229,1,1
23232,1,1
23237,1,1
23238,1,1
23243,1,1
23248,1,1
23251,1,1
23253,1,1
23258,1,1
23260,1,1
23264,1,14
23265,1,1
23275,1,1
23280,1,1
23286,1,1
23294,1,1
23295,1,2
23303,1,1
23304,1,1
23307,1,1
23308,1,1
23316,1,1
23322,1,1
23327,1,1
23329,1,1
23342,1,1
23353,1,1
23354,1,1
23361,NA,NA
23362,1,1
23367,1,1
23382,1,1
23391,1,1
23398,1,5
23400,1,1
23406,1,4
23409,1,1
23412,1,1
23418,1,1
23422,1,2
23423,1,1
23443,1,2
23467,1,1
23475,1,1
23501,3,11
23503,1,1
23507,1,2
23511,1,1
23542,1,1
23550,1,1
23552,1,2
23554,1,2
23555,1,1
23559,1,1
23566,1,2
23575,1,2
23577,1,1
23584,NA,NA
23592,1,1
23594,1,1
23595,1,1
23600,1,1
23602,1,1
23604,NA,NA
23605,1,1
23609,1,2
23615,3,7
23625,1,1
23630,1,1
23634,1,1
23635,1,1
23642,1,1
23644,1,1
23648,1,1
23653,1,1
23657,1,1
23658,1,1
23662,1,1
23666,1,1
23703,NA,NA
23704,1,1
23706,1,1
23707,NA,NA
23708,1,1
23715,1,5
23719,1,1
23725,1,1
23735,1,2
23750,1,1
23753,1,1
23765,1,1
23771,1,1
23798,1,1
23800,1,1
23805,1,1
23816,1,1
23825,1,1
23833,NA,NA
23840,1,1
23842,1,1
23843,1,1
23849,1,1
23851,NA,NA
23873,NA,NA
23874,1,1
23903,1,1
23929,1,1
23930,1,1
23933,1,2
23935,1,1
23938,1,1
23942,1,1
23947,NA,NA
23974,1,1
23976,1,1
23991,1,1
23995,1,1
23996,1,1
23999,1,1
24005,1,1
24013,1,1
24014,1,2
24029,1,1
24035,1,1
24038,1,1
24043,1,1
24053,1,1
24054,1,1
24055,1,1
24059,1,1
24060,NA,NA
24063,1,1
24066,1,1
24075,1,2
24086,1,2
24103,1,1
24105,1,1
24109,1,1
24125,1,1
24127,1,1
24130,1,1
24134,1,2
24151,1,1
24157,1,1
24168,NA,NA
24173,1,1
24174,1,1
24176,1,1
24177,1,1
24192,1,2
24200,NA,NA
24218,1,1
24225,1,1
24229,1,1
24245,1,1
24248,NA,NA
24258,1,1
24274,1,1
24284,1,1
24289,1,1
24291,1,1
24295,1,1
24296,NA,NA
24302,1,1
24311,NA,NA
24317,1,1
24330,1,1
24331,1,1
24337,1,1
24339,1,2
24356,1,1
24360,1,1
24362,1,1
24371,1,1
24376,1,1
24394,1,1
24401,7,14
24405,1,1
24425,1,1
24444,1,1
24451,1,1
24453,1,1
24458,1,1
24470,1,1
24474,1,1
24491,1,5
24495,1,1
24505,4,1
24510,1,1
24512,1,1
24525,1,2
24531,1,1
24532,1,1
24554,1,1
24557,1,1
24559,1,1
24563,1,12
24572,1,1
24580,1,1
24587,1,1
24592,NA,NA
24594,1,1
24595,1,1
24618,1,1
24619,1,1
24626,1,1
24627,1,1
24653,1,1
24665,1,1
24667,1,1
24668,1,1
24688,1,12
24689,1,12
24710,1,1
24722,1,1
24735,1,1
24752,1,1
24757,NA,NA
24759,1,1
24760,7,14
24762,1,1
24773,1,1
24776,1,1
24787,1,1
24801,1,1
24812,1,1
24825,1,1
24829,1,1
24832,1,1
24834,1,1
24841,1,1
24846,1,1
24870,1,1
24873,1,1
24876,1,1
24879,1,12
24883,1,1
24889,1,1
24895,1,1
24907,NA,NA
24933,1,1
24942,1,1
24950,1,1
24962,1,1
24967,1,1
24982,7,14
24994,1,1
25000,NA,NA
25002,1,1
25003,1,1
25007,1,1
25024,1,1
25046,1,1
25053,1,1
25070,1,1
25076,1,1
25090,NA,NA
25100,1,1
25101,1,1
25106,1,1
25107,1,1
25137,1,1
25145,1,1
25146,NA,NA
25149,1,1
25150,1,1
25152,1,1
25156,1,1
25158,1,1
25163,1,1
25168,1,1
25173,1,2
25174,1,1
25182,1,1
25185,7,14
25210,1,1
25220,7,14
25229,1,1
25230,1,1
25233,1,1
25242,1,1
25243,1,1
25250,1,1
25260,1,1
25264,1,1
25279,1,1
25288,1,1
25305,1,1
25309,1,2
25323,1,1
25337,1,1
25352,1,5
25355,1,5
25362,1,1
25377,1,1
25383,1,1
25386,NA,NA
25396,1,1
25400,1,1
25402,1,1
25405,1,1
25418,1,1
25437,1,1
25447,1,12
25457,1,12
25459,1,1
25464,1,1
25475,1,1
25479,7,14
25488,1,1
25517,1,1
25520,1,1
25524,1,1
25528,1,1
25539,1,1
25544,1,1
25555,1,1
25564,1,1
25565,1,1
25566,1,1
25567,1,1
25570,1,1
25578,1,1
25579,1,1
25582,1,2
25589,1,1
25602,1,1
25604,1,1
25606,1,1
25611,4,9
25620,1,14
25628,1,1
25630,1,2
25639,1,1
25640,1,1
25644,1,2
25651,1,NA
25654,NA,NA
25656,1,12
25670,NA,NA
25672,1,1
25679,1,1
25689,1,1
25694,1,1
25701,1,1
25703,1,2
25714,1,1
25730,1,1
25733,1,1
25738,1,1
25744,1,1
25748,NA,NA
25750,1,1
25755,1,1
25765,1,1
25766,1,1
25772,1,1
25777,1,1
25778,1,1
25788,1,1
25789,NA,NA
25798,1,1
25802,1,1
25807,1,1
25809,1,1
25814,7,14
25834,1,2
25839,NA,NA
25866,1,1
25867,1,1
25872,1,1
25885,1,1
25889,1,1
25890,1,1
25907,1,1
25908,1,1
25911,1,1
25912,1,1
25915,1,1
25920,1,1
25922,NA,NA
25932,1,1
25966,1,2
25974,1,1
25996,1,1
26000,NA,NA
26009,1,1
26030,1,1
26039,1,1
26042,1,1
26045,1,1
26046,1,1
26052,1,1
26087,1,1
26095,1,1
26096,1,1
26104,1,1
26106,1,1
26113,NA,NA
26119,1,1
26130,1,1
26152,1,1
26155,1,1
26156,1,1
26161,1,1
26162,1,1
26168,1,1
26174,1,1
26179,1,1
26193,1,1
26202,1,12
26206,1,1
26238,1,1
26247,1,1
26257,1,1
26263,1,1
26271,1,1
26281,1,1
26289,7,14
26306,1,1
26309,1,1
26311,1,1
26313,1,1
26315,1,1
26316,7,14
26318,1,1
26322,1,1
26323,1,1
26330,1,1
26334,1,1
26337,1,2
26341,1,1
26358,1,1
26360,1,2
26377,1,3
26378,1,1
26396,1,1
26398,1,1
26399,1,1
26425,1,1
26433,1,1
26434,1,1
26436,1,1
26439,1,1
26460,1,2
26461,1,1
26498,1,1
26526,1,1
26527,1,1
26540,1,1
26543,1,1
26546,1,1
26552,1,1
26559,1,1
26574,1,1
26582,1,1
26586,1,2
26590,1,2
26591,1,1
26593,1,1
26597,1,1
26606,1,1
26614,1,1
26617,1,1
26624,1,1
26629,1,1
26632,1,1
26639,1,1
26644,NA,NA
26651,1,1
26664,1,1
26669,1,1
26673,1,1
26697,1,1
26706,1,1
26711,1,1
26718,1,1
26729,1,1
26732,1,1
26734,1,2
26754,NA,NA
26758,1,1
26775,1,1
26801,1,1
26816,1,1
26837,1,12
26848,1,1
26863,1,12
26878,1,1
26886,1,1
26891,1,2
26897,1,1
26906,1,1
26912,1,1
26919,1,1
26937,1,2
26950,NA,NA
26953,1,1
26960,NA,NA
26967,1,1
27002,1,1
27004,1,1
27020,1,1
27022,1,1
27036,1,1
27041,1,1
27043,1,1
27044,1,1
27051,1,2
27055,1,1
27056,1,1
27075,NA,NA
27084,1,1
27087,1,1
27090,1,2
27093,1,1
27099,1,1
27105,1,1
27115,1,1
27144,1,1
27156,NA,NA
27208,NA,NA
27225,1,1
27230,7,14
27233,1,1
27252,1,1
27254,1,1
27267,1,1
27270,1,1
27278,1,1
27287,1,1
27321,1,1
27330,1,1
27331,1,1
27335,1,2
27358,1,1
27378,1,2
27380,1,12
27382,1,1
27387,NA,NA
27389,1,1
27397,1,1
27398,1,1
27400,1,1
27405,1,1
27421,1,1
27424,1,2
27434,7,14
27439,1,2
27441,1,1
27450,1,1
27455,1,1
27459,1,1
27460,1,1
27464,1,1
27473,1,1
27474,1,1
27488,1,1
27493,1,1
27520,1,1
27524,1,1
27533,1,1
27535,1,1
27556,1,1
27559,1,1
27565,1,2
27567,1,1
27569,1,1
27576,1,1
27583,1,1
27593,1,1
27622,1,1
27623,1,1
27631,1,1
27649,1,1
27653,1,1
27661,1,1
27674,1,1
27675,1,1
27685,1,1
27693,1,1
27697,1,1
27712,1,1
27718,1,1
27733,1,2
27748,1,1
27755,1,1
27760,1,1
27777,1,1
27782,1,1
27785,1,1
27788,1,1
27803,1,1
27808,1,1
27817,NA,NA
27836,1,1
27843,1,1
27846,1,1
27852,1,1
27855,1,1
27857,1,1
27868,1,1
27874,1,1
27878,1,1
27879,1,1
27880,1,1
27881,1,1
27887,1,1
27891,1,1
27895,1,1
27898,1,2
27912,1,12
27919,1,2
27920,1,1
27941,1,1
27943,1,2
27944,1,1
27954,NA,NA
27959,1,5
27966,1,1
27968,1,1
27972,1,1
27977,1,1
27990,1,1
27995,1,1
28001,1,1
28006,1,1
28027,1,12
28030,1,1
28041,1,1
28045,NA,NA
28048,1,1
28049,1,1
28058,1,1
28059,1,1
28070,1,5
28083,1,1
28088,1,1
28129,1,1
28143,1,1
28150,1,1
28155,1,1
28160,1,1
28163,1,1
28170,1,1
28177,1,1
28181,1,1
28188,1,1
28196,1,1
28197,1,1
28201,7,14
28210,1,1
28232,1,2
28269,NA,NA
28274,1,1
28278,1,3
28289,1,1
28291,1,2
28322,1,1
28329,1,1
28337,NA,NA
28362,1,1
28368,1,1
28372,4,12
28387,7,14
28390,1,1
28391,1,1
28394,1,1
28403,NA,NA
28406,1,1
28410,1,12
28412,1,1
28417,1,1
28422,1,1
28425,1,1
28428,1,1
28435,7,14
28457,1,1
28459,1,1
28475,1,1
28488,1,1
28495,1,1
28498,1,1
28506,1,1
28508,1,1
28513,1,1
28514,1,1
28517,1,1
28518,1,2
28527,NA,NA
28538,1,1
28539,1,1
28542,1,1
28549,1,1
28551,1,1
28561,1,1
28573,1,1
28592,1,2
28593,1,1
28594,1,1
28604,1,1
28605,1,1
28615,1,1
28629,1,1
28637,1,1
28645,NA,NA
28659,1,1
28663,1,12
28665,1,1
28666,1,1
28675,1,1
28676,1,1
28682,1,1
28707,1,1
28712,NA,NA
28713,1,1
28715,1,1
28740,1,1
28742,1,1
28748,1,1
28752,1,2
28770,1,1
28784,1,1
28787,1,1
28796,1,1
28811,1,1
28821,1,1
28823,1,1
28827,1,1
28829,1,1
28833,1,1
28839,1,1
28853,1,1
28858,1,1
28861,1,1
28862,1,1
28893,1,1
28902,1,1
28903,1,1
28909,1,1
28912,1,1
28916,1,12
28917,1,1
28920,1,1
28925,1,1
28930,1,1
28935,1,1
28942,1,1
28944,1,1
28950,1,1
28958,1,1
28992,1,1
29004,1,1
29007,1,1
29009,1,2
29010,1,1
29012,1,1
29016,1,1
29028,1,1
29029,1,1
29038,1,1
29040,1,1
29041,1,1
29044,1,1
29071,1,1
29076,1,1
29078,1,1
29084,1,1
29085,1,1
29087,1,1
29106,1,1
29124,1,1
29125,1,1
29126,1,1
29132,1,1
29148,1,1
29152,1,1
29158,1,1
29164,1,1
29174,1,1
29175,NA,NA
29192,1,1
29198,1,1
29200,1,1
29230,1,1
29231,1,1
29238,7,14
29242,1,1
29246,1,1
29257,1,1
29262,1,1
29280,1,1
29285,1,1
29291,1,1
29297,1,1
29309,1,1
29314,1,1
29315,1,1
29318,1,1
29320,1,1
29332,1,1
29339,1,1
29350,1,1
29361,1,1
29362,1,1
29367,1,1
29368,1,1
29377,1,1
29406,1,1
29430,1,1
29435,1,1
29436,1,1
29441,1,1
